nm,mua[cm-1],mua_std[cm-1],mus[cm-1],mus_std[cm-1],mus_fit[cm-1],musp[cm-1],musp_std[cm-1],assumed_g
794.0,0.17520000000000002,0.006678064331067546,233.1000000000257,39.63723308852331,95.00653239491503,0.04662,0.00792744661770379,0.9998
796.0,0.17149999999999999,0.004875106836436172,239.15000000002632,45.362813807607466,93.73873706367297,0.04783,0.009072562761520495,0.9998
798.0,0.17600000000000002,0.005597243589702802,206.70000000002273,34.989450791159,92.48785956914605,0.041339999999999995,0.006997890158231027,0.9998
800.0,0.1734,0.007737562700438026,193.15000000002127,39.045137697005416,91.25367415470596,0.03863,0.007809027539400223,0.9998
802.0,0.18030000000000002,0.0030166206257996723,192.15000000002115,30.980782573865056,90.03595807628807,0.03843,0.006196156514772328,0.9998
804.0,0.17579999999999998,0.004024922359499622,188.75000000002078,27.79923837663828,88.83449156219044,0.03775,0.005559847675327043,0.9998
806.0,0.18180000000000002,0.003027201780074132,198.0000000000218,26.723834555196053,87.6490577734099,0.039599999999999996,0.005344766911038622,0.9998
808.0,0.1733,0.00505915622692115,184.75000000002032,31.46960124420635,86.47944276450727,0.03695,0.006293920248840577,0.9998
810.0,0.17149999999999999,0.0039216713494171765,223.85000000002466,27.528942121359368,85.32543544499454,0.044770000000000004,0.0055057884242712685,0.9998
812.0,0.18409999999999999,0.005619762307701436,177.20000000001951,25.966817619494677,84.18682754123792,0.03544,0.005193363523898363,0.9998
814.0,0.1778,0.008220435241248212,199.40000000002195,55.27770351754414,83.06341355886872,0.03988,0.01105554070350761,0.9998
816.0,0.1819,0.004857983120596449,169.4500000000187,25.468921996316688,81.95499074569595,0.03389,0.005093784399262776,0.9998
818.0,0.1868,0.006422433675873014,182.90000000002016,32.34116743581379,80.86135905511411,0.03658,0.006468233487162044,0.9998
820.0,0.19035,0.0058240744972913976,174.2750000000192,32.73554070120481,79.78232110999856,0.034855,0.00654710814024024,0.9998
822.0,0.1865,0.006386965894173333,175.85000000001938,38.469186803644014,78.71768216708391,0.03517,0.007693837360727956,0.9998
824.0,0.18460000000000001,0.004912970990207176,190.90000000002107,11.7386614585964,77.66725008181642,0.038180000000000006,0.002347732291719022,0.9998
826.0,0.18309999999999998,0.007508727432416295,202.3000000000223,59.532581078576825,76.63083527367635,0.04046,0.011906516215714055,0.9998
828.0,0.19290000000000002,0.0038950110540422215,159.70000000001758,20.782992512578005,75.60825069196243,0.031939999999999996,0.0041565985025151415,0.9998
830.0,0.2004,0.008182501654954514,156.3000000000172,46.64705804969738,74.59931178203355,0.031259999999999996,0.009329411609938448,0.9998
832.0,0.2022,0.007267142356159775,112.50000000001239,39.025877771073965,73.60383645200042,0.0225,0.0078051755542139336,0.9998
834.0,0.20029999999999998,0.007691473554014135,160.9000000000177,64.63923446405971,72.62164503986186,0.03218,0.012927846892810521,0.9998
836.0,0.21860000000000002,0.009155097075899081,106.00000000001168,58.368798742713714,71.65256028107979,0.0212,0.011673759748541457,0.9998
838.0,0.20400000000000001,0.006233976991921163,144.1500000000159,46.58206087177987,70.69640727658646,0.02883,0.00931641217435495,0.9998
840.0,0.2142,0.008175316658646067,189.65000000002087,46.64756421201496,69.75301346121928,0.03793,0.009329512842401966,0.9998
842.0,0.20750000000000002,0.0067964224430719,188.45000000002076,34.744320967698286,68.82220857257639,0.03769,0.006948864193538891,0.9998
844.0,0.21000000000000002,0.006782493805542486,131.25000000001447,31.458332229584016,67.90382462028776,0.026250000000000002,0.006291666445916111,0.9998
846.0,0.2134,0.007039483005708188,141.50000000001558,49.166843376963435,66.99769585569682,0.0283,0.009833368675391604,0.9998
848.0,0.20284999999999997,0.004683948654714304,168.9750000000186,27.007984207223995,66.10365874194598,0.033795000000000006,0.005401596841444204,0.9998
850.0,0.2222,0.0068722379412377455,88.1000000000097,48.57017520182856,65.2215519244621,0.01762,0.009714035040364643,0.9998
852.0,0.20950000000000002,0.00892754690550545,108.22500000001193,23.486152835237224,64.35121620183531,0.021645,0.004697230567046928,0.9998
854.0,0.2067,0.006939331451058834,163.50000000001802,36.82415421070296,63.49249449708651,0.0327,0.00736483084213978,0.9998
856.0,0.21669999999999998,0.00495493269628269,128.75000000001418,38.88744984639503,62.64523182931841,0.025750000000000002,0.007777489969278148,0.9998
858.0,0.2144,0.007251172744655822,97.55000000001074,52.831583835977305,61.80927528574461,0.01951,0.010566316767194297,0.9998
860.0,0.2181,0.005500864129647218,87.95000000000968,48.102543039989996,60.984473994092426,0.017589999999999998,0.009620508607996939,0.9998
862.0,0.2128,0.007443474062724276,116.20000000001279,29.254540899926884,60.17067909537344,0.02324,0.005850908179984732,0.9998
864.0,0.2341,0.005074305019268304,101.70000000001119,56.953785821387406,59.3677437170177,0.020339999999999997,0.011390757164276228,0.9998
866.0,0.2173,0.0063945771778867915,117.60000000001295,37.59654978260461,58.57552294636643,0.02352,0.007519309956520094,0.9998
868.0,0.23165,0.006302665606709593,103.70000000001141,38.096216547508945,57.79387380451817,0.020739999999999998,0.007619243309500951,0.9998
870.0,0.22169999999999998,0.00941650770105088,106.75000000001177,51.23754793359546,57.02265522052444,0.02135,0.010247509586717963,0.9998
872.0,0.22440000000000002,0.00432217821124904,79.10000000000872,37.49457429468151,56.261728005929314,0.01582,0.0074989148589354754,0.9998
874.0,0.2349,0.007496237739487297,105.25000000001158,54.67369141857893,55.51095482964881,0.02105,0.010934738283714582,0.9998
